level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
3	1	192	1	0	0	4002	4256	130	209	-1	
4	1	192	1	1	0	4002	4256	130	209	-1	
5	1	192	1	1	1	4002	4256	130	209	43.376625	U
2	1	193	0	0	0	546	4499	638	59	-1	
3	1	193	1	0	0	546	4499	638	59	-1	
4	1	193	1	1	0	546	4499	638	59	-1	
5	1	193	1	1	1	546	4499	140	56	69.620605	SOL.
5	1	193	1	1	2	736	4501	69	57	8.945938	17
5	1	193	1	1	3	856	4501	179	57	94.990097	SPEC.
5	1	193	1	1	4	1077	4501	107	57	95.441795	SW
2	1	194	0	0	0	1468	4496	68	69	-1	
3	1	194	1	0	0	1468	4496	68	69	-1	
4	1	194	1	1	0	1468	4496	68	69	-1	
5	1	194	1	1	1	1468	4496	68	69	44.891266	=>
2	1	195	0	0	0	1618	4501	176	60	-1	
3	1	195	1	0	0	1618	4501	176	60	-1	
4	1	195	1	1	0	1618	4501	176	60	-1	
5	1	195	1	1	1	1618	4504	40	56	70.821716	5
5	1	195	1	1	2	1686	4497	30	87	54.750412	|
5	1	195	1	1	3	1739	4501	55	60	54.750412	>
2	1	196	0	0	0	3129	4501	88	57	-1	
3	1	196	1	0	0	3129	4501	88	57	-1	
4	1	196	1	1	0	3129	4501	88	57	-1	
5	1	196	1	1	1	3129	4501	88	57	95.650528	24
2	1	197	0	0	0	544	4592	643	59	-1	
3	1	197	1	0	0	544	4592	643	59	-1	
4	1	197	1	1	0	544	4592	643	59	-1	
5	1	197	1	1	1	544	4592	139	57	86.716179	SOL.
5	1	197	1	1	2	736	4592	70	57	86.716179	18
5	1	197	1	1	3	856	4592	179	57	94.698708	SPEC.
5	1	197	1	1	4	1080	4592	107	59	95.084831	SW
2	1	198	0	0	0	1472	4587	62	59	-1	
3	1	198	1	0	0	1472	4587	62	59	-1	
4	1	198	1	1	0	1472	4587	62	59	-1	
5	1	198	1	1	1	1472	4587	62	59	78.327164	—>
2	1	199	0	0	0	1616	4589	43	57	-1	
3	1	199	1	0	0	1616	4589	43	57	-1	
4	1	199	1	1	0	1616	4589	43	57	-1	
5	1	199	1	1	1	1616	4589	43	57	96.542549	3
2	1	200	0	0	0	1741	4622	39	27	-1	
3	1	200	1	0	0	1741	4622	39	27	-1	
4	1	200	1	1	0	1741	4622	39	27	-1	
5	1	200	1	1	1	1741	4622	39	27	63.195053	f
2	1	201	0	0	0	1874	4552	335	57	-1	
3	1	201	1	0	0	1874	4552	335	57	-1	
4	1	201	1	1	0	1874	4552	335	57	-1	
5	1	201	1	1	1	1874	4552	335	57	90.258705	ORN-RED
2	1	202	0	0	0	3128	4592	86	57	-1	
3	1	202	1	0	0	3128	4592	86	57	-1	
4	1	202	1	1	0	3128	4592	86	57	-1	
5	1	202	1	1	1	3128	4592	86	57	96.949974	25
2	1	203	0	0	0	541	4683	651	59	-1	
3	1	203	1	0	0	541	4683	651	59	-1	
4	1	203	1	1	0	541	4683	651	59	-1	
5	1	203	1	1	1	541	4683	142	56	95.387489	SOL.
5	1	203	1	1	2	730	4683	92	56	95.387489	20
5	1	203	1	1	3	861	4683	179	59	95.519096	SPEC.
5	1	203	1	1	4	1088	4685	104	57	95.519096	SW
2	1	204	0	0	0	1496	4683	33	24	-1	
3	1	204	1	0	0	1496	4683	33	24	-1	
4	1	204	1	1	0	1496	4683	33	24	-1	
5	1	204	1	1	1	1496	4683	33	24	81.716965	S
2	1	205	0	0	0	1498	4715	34	27	-1	
3	1	205	1	0	0	1498	4715	34	27	-1	
4	1	205	1	1	0	1498	4715	34	27	-1	
5	1	205	1	1	1	1498	4715	34	27	58.263885	7
2	1	206	0	0	0	1610	4683	46	56	-1	
3	1	206	1	0	0	1610	4683	46	56	-1	
4	1	206	1	1	0	1610	4683	46	56	-1	
5	1	206	1	1	1	1610	4683	46	56	96.995430	4
2	1	207	0	0	0	1736	4683	39	24	-1	
3	1	207	1	0	0	1736	4683	39	24	-1	
4	1	207	1	1	0	1736	4683	39	24	-1	
5	1	207	1	1	1	1736	4683	39	24	0.000000	~~
2	1	208	0	0	0	1734	4710	12	36	-1	
3	1	208	1	0	0	1734	4710	47	36	-1	
4	1	208	1	1	0	1734	4710	12	36	-1	
5	1	208	1	1	1	1734	4710	12	36	35.678848	7
2	1	209	0	0	0	1872	4645	331	57	-1	
3	1	209	1	0	0	1872	4645	331	57	-1	
4	1	209	1	1	0	1872	4645	331	57	-1	
5	1	209	1	1	1	1872	4645	331	57	82.908279	ORN-YEL
2	1	210	0	0	0	3126	4683	86	59	-1	
3	1	210	1	0	0	3126	4683	86	59	-1	
4	1	210	1	1	0	3126	4683	86	59	-1	
5	1	210	1	1	1	3126	4683	86	59	96.861710	27
2	1	211	0	0	0	3267	4680	382	65	-1	
3	1	211	1	0	0	3267	4680	382	65	-1	
4	1	211	1	1	0	3267	4680	382	65	-1	
5	1	211	1	1	1	3267	4680	184	65	14.884483	<—
5	1	211	1	1	2	3518	4688	131	54	70.593529	N/C
2	1	212	0	0	0	541	4760	649	59	-1	
3	1	212	1	0	0	541	4760	649	59	-1	
4	1	212	1	1	0	541	4760	649	59	-1	
5	1	212	1	1	1	541	4760	139	57	95.296425	SOL.
5	1	212	1	1	2	733	4760	70	57	81.522232	2!
5	1	212	1	1	3	858	4763	180	56	96.646797	SPEC.
5	1	212	1	1	4	1088	4763	102	56	96.810272	SW
2	1	213	0	0	0	1470	4763	66	59	-1	
3	1	213	1	0	0	1470	4763	66	59	-1	
4	1	213	1	1	0	1470	4763	66	59	-1	
5	1	213	1	1	1	1470	4763	66	59	49.694557	>
2	1	214	0	0	0	1616	4765	43	57	-1	
3	1	214	1	0	0	1616	4765	43	57	-1	
4	1	214	1	1	0	1616	4765	43	57	-1	
5	1	214	1	1	1	1616	4765	43	57	96.959213	8
2	1	215	0	0	0	1741	4763	33	26	-1	
3	1	215	1	0	0	1741	4763	33	26	-1	
4	1	215	1	1	0	1741	4763	33	26	-1	
5	1	215	1	1	1	1741	4763	33	26	13.888138	N\
2	1	216	0	0	0	1741	4798	36	24	-1	
3	1	216	1	0	0	1741	4798	36	24	-1	
4	1	216	1	1	0	1741	4798	36	24	-1	
5	1	216	1	1	1	1741	4798	36	24	0.000000	ft
2	1	217	0	0	0	1874	4728	332	57	-1	
3	1	217	1	0	0	1874	4728	332	57	-1	
4	1	217	1	1	0	1874	4728	332	57	-1	
5	1	217	1	1	1	1874	4728	332	57	90.948067	ORN-GRN
2	1	218	0	0	0	1874	4819	332	56	-1	
3	1	218	1	0	0	1874	4819	332	56	-1	
4	1	218	1	1	0	1874	4819	332	56	-1	
5	1	218	1	1	1	1874	4819	332	56	90.311501	ORN-BLU
2	1	219	0	0	0	3126	4768	86	57	-1	
3	1	219	1	0	0	3126	4768	86	57	-1	
4	1	219	1	1	0	3126	4768	86	57	-1	
5	1	219	1	1	1	3126	4768	86	57	95.553513	28
2	1	220	0	0	0	3267	4765	379	65	-1	
3	1	220	1	0	0	3267	4765	379	65	-1	
4	1	220	1	1	0	3267	4765	379	65	-1	
5	1	220	1	1	1	3267	4761	199	87	50.655968	€+——
5	1	220	1	1	2	3512	4768	134	57	87.524170	N/C
2	1	221	0	0	0	544	4853	648	60	-1	
3	1	221	1	0	0	544	4853	648	60	-1	
4	1	221	1	1	0	544	4853	648	60	-1	
5	1	221	1	1	1	544	4853	160	57	96.303093	SOL.
5	1	221	1	1	2	736	4853	91	57	96.447891	22
5	1	221	1	1	3	861	4853	195	59	95.918694	SPEC.
5	1	221	1	1	4	1088	4856	104	57	96.540207	SW
2	1	222	0	0	0	1470	4851	66	62	-1	
3	1	222	1	0	0	1470	4851	66	62	-1	
4	1	222	1	1	0	1470	4851	66	62	-1	
5	1	222	1	1	1	1470	4851	66	62	43.484310	—>
2	1	223	0	0	0	1613	4853	180	60	-1	
3	1	223	1	0	0	1613	4853	180	60	-1	
4	1	223	1	1	0	1613	4853	180	60	-1	
5	1	223	1	1	1	1613	4853	180	60	0.000000	9)
5	1	223	1	1	2	1739	4849	59	87	0.000000	>
2	1	224	0	0	0	3126	4859	88	56	-1	
3	1	224	1	0	0	3126	4859	88	56	-1	
4	1	224	1	1	0	3126	4859	88	56	-1	
5	1	224	1	1	1	3126	4859	88	56	85.834442	29
2	1	225	0	0	0	3264	4856	377	65	-1	
3	1	225	1	0	0	3264	4856	377	65	-1	
4	1	225	1	1	0	3264	4856	377	65	-1	
5	1	225	1	1	1	3264	4856	377	65	34.138367	€<;—N/C
2	1	226	0	0	0	247	4965	1095	115	-1	
3	1	226	1	0	0	247	4965	1095	227	-1	
4	1	226	1	1	0	247	4965	1095	115	-1	
5	1	226	1	1	1	247	4965	1095	115	46.680061	Lo
2	1	227	0	0	0	405	5234	1342	20	-1	
3	1	227	1	0	0	405	5234	1342	20	-1	
4	1	227	1	1	0	405	5234	1342	20	-1	
5	1	227	1	1	1	405	5230	194	33	41.346085	Ee
5	1	227	1	1	2	632	5234	1115	20	39.540886	eee
2	1	228	0	0	0	1456	5236	784	226	-1	
3	1	228	1	0	0	1456	5236	784	226	-1	
4	1	228	1	1	0	1456	5236	784	226	-1	
5	1	228	1	1	1	1456	5341	109	59	59.800865	ral
5	1	228	1	1	2	1693	5236	128	226	30.191887	ret
5	1	228	1	1	3	1877	5240	57	216	67.554947	|
5	1	228	1	1	4	2021	5384	219	56	96.968018	RIGHT
2	1	229	0	0	0	373	5429	206	57	-1	
3	1	229	1	0	0	373	5429	206	57	-1	
4	1	229	1	1	0	373	5429	206	57	-1	
5	1	229	1	1	1	373	5429	206	57	95.574883	RIGHT
2	1	230	0	0	0	1728	5490	33	24	-1	
3	1	230	1	0	0	1728	5490	33	24	-1	
4	1	230	1	1	0	1728	5490	33	24	-1	
5	1	230	1	1	1	1728	5490	33	24	60.011982	y
2	1	231	0	0	0	2024	5451	318	59	-1	
3	1	231	1	0	0	2024	5451	318	59	-1	
4	1	231	1	1	0	2024	5451	318	59	-1	
5	1	231	1	1	1	2024	5451	318	59	96.158485	FLIPPER
2	1	232	0	0	0	242	5306	373	340	-1	
3	1	232	1	0	0	242	5306	374	340	-1	
4	1	232	1	1	0	242	5306	373	340	-1	
5	1	232	1	1	1	242	5306	373	340	30.510132	at
2	1	233	0	0	0	1614	5490	45	57	-1	
3	1	233	1	0	0	1614	5490	45	57	-1	
4	1	233	1	1	0	1614	5490	45	57	-1	
5	1	233	1	1	1	1614	5490	45	57	93.206596	7
2	1	234	0	0	0	1730	5523	34	27	-1	
3	1	234	1	0	0	1730	5523	34	27	-1	
4	1	234	1	1	0	1730	5523	34	27	-1	
5	1	234	1	1	1	1730	5523	34	27	17.240311	F
2	1	235	0	0	0	2026	5541	332	57	-1	
3	1	235	1	0	0	2026	5541	332	57	-1	
4	1	235	1	1	0	2026	5541	332	57	-1	
5	1	235	1	1	1	2026	5541	332	57	91.160690	BLK-YEL
2	1	236	0	0	0	327	5568	273	59	-1	
3	1	236	1	0	0	327	5568	273	59	-1	
4	1	236	1	1	0	327	5568	273	59	-1	
5	1	236	1	1	1	327	5568	273	59	95.984962	BUTTON
2	1	237	0	0	0	242	5234	775	454	-1	
3	1	237	1	0	0	242	5234	778	454	-1	
4	1	237	1	1	0	242	5234	775	454	-1	
5	1	237	1	1	1	242	5234	775	454	17.643677	ef)
2	1	238	0	0	0	1592	5576	186	59	-1	
3	1	238	1	0	0	1592	5576	186	59	-1	
4	1	238	1	1	0	1592	5576	186	59	-1	
5	1	238	1	1	1	1592	5576	186	59	44.091217	3t}
5	1	238	1	1	2	1729	5572	51	85	96.900871	>
2	1	239	0	0	0	2024	5629	318	57	-1	
3	1	239	1	0	0	2024	5629	318	57	-1	
4	1	239	1	1	0	2024	5629	318	57	-1	
5	1	239	1	1	1	2024	5629	139	57	90.417725	BLU-
5	1	239	1	1	2	2219	5629	123	57	94.872971	VIO
2	1	240	0	0	0	3123	5578	89	57	-1	
3	1	240	1	0	0	3123	5578	89	57	-1	
4	1	240	1	1	0	3123	5578	89	57	-1	
5	1	240	1	1	1	3123	5578	89	57	95.508202	33
2	1	241	0	0	0	1613	5666	41	57	-1	
3	1	241	1	0	0	1613	5666	41	57	-1	
4	1	241	1	1	0	1613	5666	41	57	-1	
5	1	241	1	1	1	1613	5666	41	57	95.852180	8
2	1	242	0	0	0	1728	5666	33	24	-1	
3	1	242	1	0	0	1728	5666	33	24	-1	
4	1	242	1	1	0	1728	5666	33	24	-1	
5	1	242	1	1	1	1728	5666	33	24	51.394539	\
2	1	243	0	0	0	1728	5699	36	27	-1	
3	1	243	1	0	0	1728	5699	36	27	-1	
4	1	243	1	1	0	1728	5699	36	27	-1	
5	1	243	1	1	1	1728	5699	36	27	70.238037	7
2	1	244	0	0	0	3126	5666	94	57	-1	
3	1	244	1	0	0	3126	5666	94	57	-1	
4	1	244	1	1	0	3126	5666	94	57	-1	
5	1	244	1	1	1	3126	5666	94	57	95.458214	34
2	1	245	0	0	0	3264	5664	36	29	-1	
3	1	245	1	0	0	3264	5664	36	29	-1	
4	1	245	1	1	0	3264	5664	36	29	-1	
5	1	245	1	1	1	3264	5664	36	29	52.879646	2.
2	1	246	0	0	0	3267	5702	33	26	-1	
3	1	246	1	0	0	3267	5702	33	26	-1	
4	1	246	1	1	0	3267	5702	33	26	-1	
5	1	246	1	1	1	3267	5702	33	26	17.804024	‘N
2	1	247	0	0	0	1600	5755	67	58	-1	
3	1	247	1	0	0	1600	5755	67	58	-1	
4	1	247	1	1	0	1600	5755	67	58	-1	
5	1	247	1	1	1	1600	5755	67	58	39.416946	IO
2	1	248	0	0	0	1728	5754	33	24	-1	
3	1	248	1	0	0	1728	5754	33	24	-1	
4	1	248	1	1	0	1728	5754	33	24	-1	
5	1	248	1	1	1	1728	5754	33	24	3.814499	N\
2	1	249	0	0	0	1730	5790	33	24	-1	
3	1	249	1	0	0	1730	5790	33	24	-1	
4	1	249	1	1	0	1730	5790	33	24	-1	
5	1	249	1	1	1	1730	5790	33	24	89.131531	4
2	1	250	0	0	0	2026	5717	324	57	-1	
3	1	250	1	0	0	2026	5717	324	57	-1	
4	1	250	1	1	0	2026	5717	324	57	-1	
5	1	250	1	1	1	2026	5717	324	57	87.110466	BLU-GRY
2	1	251	0	0	0	3128	5757	89	57	-1	
3	1	251	1	0	0	3128	5757	89	57	-1	
4	1	251	1	1	0	3128	5757	89	57	-1	
5	1	251	1	1	1	3128	5757	89	57	96.679642	32
2	1	252	0	0	0	367	5832	191	56	-1	
3	1	252	1	0	0	367	5832	191	56	-1	
4	1	252	1	1	0	367	5832	191	56	-1	
5	1	252	1	1	1	367	5832	191	56	94.210144	LEFT
2	1	253	0	0	0	2024	5813	318	57	-1	
3	1	253	1	0	0	2024	5813	318	57	-1	
4	1	253	1	1	0	2024	5813	318	57	-1	
5	1	253	1	1	1	2024	5813	171	57	78.027802	BLK-
5	1	253	1	1	2	2211	5813	131	57	94.279488	BLU
2	1	254	0	0	0	3271	5853	34	27	-1	
3	1	254	1	0	0	3271	5853	34	27	-1	
4	1	254	1	1	0	3271	5853	34	27	-1	
5	1	254	1	1	1	3271	5853	34	27	34.225227	L.
2	1	255	0	0	0	242	5664	371	294	-1	
3	1	255	1	0	0	242	5664	374	294	-1	
4	1	255	1	1	0	242	5664	371	294	-1	
5	1	255	1	1	1	242	5664	371	294	30.155151	secs
2	1	256	0	0	0	1496	5850	184	57	-1	
3	1	256	1	0	0	1496	5850	184	57	-1	
4	1	256	1	1	0	1496	5850	184	57	-1	
5	1	256	1	1	1	1496	5850	35	27	0.000000	>
5	1	256	1	1	2	1555	5850	125	57	0.000000	130
2	1	257	0	0	0	1730	5886	31	24	-1	
3	1	257	1	0	0	1730	5886	31	24	-1	
4	1	257	1	1	0	1730	5886	31	24	-1	
5	1	257	1	1	1	1730	5886	31	24	85.597633	F
2	1	258	0	0	0	2024	5904	518	59	-1	
3	1	258	1	0	0	2024	5904	518	59	-1	
4	1	258	1	1	0	2024	5904	518	59	-1	
5	1	258	1	1	1	2024	5904	179	56	95.404366	LEFT
5	1	258	1	1	2	2235	5904	307	59	95.973160	FLIPPER
2	1	259	0	0	0	3131	5856	70	56	-1	
3	1	259	1	0	0	3131	5856	70	56	-1	
4	1	259	1	1	0	3131	5856	70	56	-1	
5	1	259	1	1	1	3131	5856	70	56	11.821320	3
2	1	260	0	0	0	3269	5891	36	27	-1	
3	1	260	1	0	0	3269	5891	36	27	-1	
4	1	260	1	1	0	3269	5891	36	27	-1	
5	1	260	1	1	1	3269	5891	36	27	64.965187	N
2	1	261	0	0	0	319	5965	281	57	-1	
3	1	261	1	0	0	319	5965	281	57	-1	
4	1	261	1	1	0	319	5965	281	57	-1	
5	1	261	1	1	1	319	5965	281	57	92.869545	BUTTON
2	1	262	0	0	0	624	5784	463	336	-1	
3	1	262	1	0	0	624	5784	463	336	-1	
4	1	262	1	1	0	624	5784	463	336	-1	
5	1	262	1	1	1	624	5784	107	314	45.432549	/
5	1	262	1	1	2	878	5859	201	261	25.204788	i
2	1	263	0	0	0	2285	6090	353	57	-1	
3	1	263	1	0	0	2285	6090	353	57	-1	
4	1	263	1	1	0	2285	6090	353	57	-1	
5	1	263	1	1	1	2285	6090	190	57	47.941204	WHT-
5	1	263	1	1	2	2493	6090	145	57	47.941204	RED
2	1	264	0	0	0	1914	6064	217	171	-1	
3	1	264	1	0	0	1914	6064	217	171	-1	
4	1	264	1	1	0	1914	6064	217	171	-1	
5	1	264	1	1	1	1914	6064	217	171	40.154148	lc
2	1	265	0	0	0	318	6041	770	334	-1	
3	1	265	1	0	0	239	6041	849	334	-1	
4	1	265	1	1	0	318	6041	770	334	-1	
5	1	265	1	1	1	318	6041	196	334	37.523388	nae
5	1	265	1	1	2	557	6253	117	67	96.468399	OF
5	1	265	1	1	3	704	6253	384	70	96.087051	CABINET
2	1	266	0	0	0	376	6354	419	17	-1	
3	1	266	1	0	0	376	6354	419	17	-1	
4	1	266	1	1	0	376	6354	419	17	-1	
5	1	266	1	1	1	376	6350	184	30	46.581459	EE
5	1	266	1	1	2	612	6350	183	30	34.555939	Oe
2	1	267	0	0	0	818	6353	953	40	-1	
3	1	267	1	0	0	818	6353	953	40	-1	
4	1	267	1	1	0	818	6353	953	40	-1	
5	1	267	1	1	1	818	6353	170	40	40.511902	Ewe
5	1	267	1	1	2	1027	6353	131	40	49.139328	Se
5	1	267	1	1	3	1270	6353	111	40	33.029953	ee
5	1	267	1	1	4	1460	6353	105	40	41.218697	ee
5	1	267	1	1	5	1610	6353	161	40	38.208958	eee
2	1	268	0	0	0	3136	6314	241	59	-1	
3	1	268	1	0	0	3136	6314	241	59	-1	
4	1	268	1	1	0	3136	6314	241	59	-1	
5	1	268	1	1	1	3136	6314	241	59	96.425255	UPPER
2	1	269	0	0	0	4190	6319	254	60	-1	
3	1	269	1	0	0	4190	6319	254	60	-1	
4	1	269	1	1	0	4190	6319	254	60	-1	
5	1	269	1	1	1	4190	6319	254	60	96.223824	UPPER
2	1	270	0	0	0	3171	6389	185	56	-1	
3	1	270	1	0	0	3171	6389	185	56	-1	
4	1	270	1	1	0	3171	6389	185	56	-1	
5	1	270	1	1	1	3171	6389	185	56	95.263588	LEFT
2	1	271	0	0	0	4230	6392	217	56	-1	
3	1	271	1	0	0	4230	6392	217	56	-1	
4	1	271	1	1	0	4230	6392	217	56	-1	
5	1	271	1	1	1	4230	6392	217	56	88.570625	RIGHT
2	1	272	0	0	0	3104	6463	297	57	-1	
3	1	272	1	0	0	3104	6463	297	57	-1	
4	1	272	1	1	0	3104	6463	297	57	-1	
5	1	272	1	1	1	3104	6463	297	57	95.696030	FLIPPER
2	1	273	0	0	0	3419	6265	241	284	-1	
3	1	273	1	0	0	3419	6265	241	284	-1	
4	1	273	1	1	0	3419	6265	241	284	-1	
5	1	273	1	1	1	3419	6283	62	266	48.985291	}
5	1	273	1	1	2	3624	6265	36	66	33.996552	T
2	1	274	0	0	0	4198	6469	307	54	-1	
3	1	274	1	0	0	4198	6469	307	54	-1	
4	1	274	1	1	0	4198	6469	307	54	-1	
5	1	274	1	1	1	4198	6469	307	54	96.174896	FLIPPER
2	1	275	0	0	0	3683	6551	182	60	-1	
3	1	275	1	0	0	3683	6551	182	60	-1	
4	1	275	1	1	0	3683	6551	182	60	-1	
5	1	275	1	1	1	3683	6551	182	60	87.963211	8L26
2	1	276	0	0	0	4006	6551	214	57	-1	
3	1	276	1	0	0	4006	6551	214	57	-1	
4	1	276	1	1	0	4006	6551	214	57	-1	
5	1	276	1	1	1	4006	6551	214	57	45.416828	8DI52
2	1	277	0	0	0	4782	6557	182	56	-1	
3	1	277	1	0	0	4782	6557	182	56	-1	
4	1	277	1	1	0	4782	6557	182	56	-1	
5	1	277	1	1	1	4782	6557	182	56	66.702484	8L27
2	1	278	0	0	0	5017	6487	78	73	-1	
3	1	278	1	0	0	5017	6487	78	73	-1	
4	1	278	1	1	0	5017	6487	78	73	-1	
5	1	278	1	1	1	5017	6487	78	73	31.549232	¥
2	1	279	0	0	0	5102	6554	209	59	-1	
3	1	279	1	0	0	5102	6554	209	59	-1	
4	1	279	1	1	0	5102	6554	209	59	-1	
5	1	279	1	1	1	5102	6554	209	59	60.346008	8DI55
2	1	280	0	0	0	4735	6762	54	6	-1	
3	1	280	1	0	0	4735	6762	54	6	-1	
4	1	280	1	1	0	4735	6762	54	6	-1	
5	1	280	1	1	1	4735	6762	54	6	42.081970	ao
2	1	281	0	0	0	4955	6741	116	35	-1	
3	1	281	1	0	0	4955	6741	116	35	-1	
4	1	281	1	1	0	4955	6741	116	35	-1	
5	1	281	1	1	1	4955	6741	116	35	0.000000	nl
2	1	282	0	0	0	1429	6882	139	59	-1	
3	1	282	1	0	0	1429	6882	139	59	-1	
4	1	282	1	1	0	1429	6882	139	59	-1	
5	1	282	1	1	1	1429	6882	139	59	9.734116	3JU3
2	1	283	0	0	0	1690	6884	134	57	-1	
3	1	283	1	0	0	1690	6884	134	57	-1	
4	1	283	1	1	0	1690	6884	134	57	-1	
5	1	283	1	1	1	1690	6884	134	57	85.931595	SP3
2	1	284	0	0	0	2955	6879	141	54	-1	
3	1	284	1	0	0	2955	6879	141	54	-1	
4	1	284	1	1	0	2955	6879	141	54	-1	
5	1	284	1	1	1	2955	6879	141	54	86.715065	8P2
2	1	285	0	0	0	3227	6879	131	57	-1	
3	1	285	1	0	0	3227	6879	131	57	-1	
4	1	285	1	1	0	3227	6879	131	57	-1	
5	1	285	1	1	1	3227	6879	131	57	90.373337	8J2
2	1	286	0	0	0	1490	7012	33	24	-1	
3	1	286	1	0	0	1490	7012	33	24	-1	
4	1	286	1	1	0	1490	7012	33	24	-1	
5	1	286	1	1	1	1490	7012	33	24	76.920120	\
2	1	287	0	0	0	1731	7012	35	24	-1	
3	1	287	1	0	0	1731	7012	35	24	-1	
4	1	287	1	1	0	1731	7012	35	24	-1	
5	1	287	1	1	1	1731	7012	35	24	0.000000	Nn
2	1	288	0	0	0	2283	6964	136	57	-1	
3	1	288	1	0	0	2283	6964	136	57	-1	
4	1	288	1	1	0	2283	6964	136	57	-1	
5	1	288	1	1	1	2283	6964	136	57	96.285080	BLU
2	1	289	0	0	0	3032	7012	33	27	-1	
3	1	289	1	0	0	3032	7012	33	27	-1	
4	1	289	1	1	0	3032	7012	33	27	-1	
5	1	289	1	1	1	3032	7012	33	27	21.261589	/
2	1	290	0	0	0	570	7047	481	59	-1	
3	1	290	1	0	0	570	7047	481	59	-1	
4	1	290	1	1	0	570	7047	481	59	-1	
5	1	290	1	1	1	570	7047	332	59	95.991829	FLIPPER
5	1	290	1	1	2	949	7050	102	54	42.625332	B+
2	1	291	0	0	0	1493	7045	33	26	-1	
3	1	291	1	0	0	1493	7045	33	26	-1	
4	1	291	1	1	0	1493	7045	33	26	-1	
5	1	291	1	1	1	1493	7045	33	26	55.778942	7
2	1	292	0	0	0	1592	7015	46	54	-1	
3	1	292	1	0	0	1592	7015	46	54	-1	
4	1	292	1	1	0	1592	7015	46	54	-1	
5	1	292	1	1	1	1592	7015	46	54	97.002800	4
2	1	293	0	0	0	573	7116	489	60	-1	
3	1	293	1	0	0	573	7116	489	60	-1	
4	1	293	1	1	0	573	7116	489	60	-1	
5	1	293	1	1	1	573	7116	203	57	96.555466	FROM
5	1	293	1	1	2	805	7116	257	84	96.735420	POWER
2	1	294	0	0	0	577	7194	182	6	-1	
3	1	294	1	0	0	577	7194	182	6	-1	
4	1	294	1	1	0	577	7194	182	6	-1	
5	1	294	1	1	1	577	7194	30	6	13.168556	a
5	1	294	1	1	2	674	7194	85	6	16.065262	a
2	1	295	0	0	0	1077	6975	81	225	-1	
3	1	295	1	0	0	1077	6975	81	225	-1	
4	1	295	1	1	0	1077	6975	81	225	-1	
5	1	295	1	1	1	1077	6975	81	225	34.794800	f
2	1	296	0	0	0	2292	7194	75	6	-1	
3	1	296	1	0	0	2292	7194	75	6	-1	
4	1	296	1	1	0	2292	7194	75	6	-1	
5	1	296	1	1	1	2292	7194	75	6	3.353683	a
